R74,C03972_[cyt]+C00025_[cyt]+C00001_[cyt]-->C00666_[cyt]+C00026_[cyt],0,1000,0,0.0062012914,0.0062892645
R75,C00666_[cyt]<==>C00680_[cyt],-1000,1000,0,0.0062012914,0.0062892645
R76,C00680_[cyt]-->C00047_[cyt]+C00011_[cyt],0,1000,0,0.0054836647,0.0055614573
R77,C00002_[cyt]+C00049_[cyt]+C00064_[cyt]+C00001_[cyt]-->C00020_[cyt]+C00013_[cyt]+C00152_[cyt]+C00025_[cyt],0,1000,0,0.0053095801,0.0053849031
R78,C00152_[cyt]+C00001_[cyt]-->C00049_[cyt]+C00014_[cyt],0,1000,0,0,0
R79,C00152_[cyt]+C00001_[cyt]-->C00049_[cyt]+C00014_[cyt],0,1000,0,0,0
R80,C00188_[cyt]+C00002_[cyt]-->C12147_[cyt]+C00008_[cyt],0,1000,0,6.59928523580506E-006,6.69E-06
R81,C12147_[cyt]-->C04122_[cyt]+C00011_[cyt],0,1000,0,6.59928523580506E-006,6.69E-06
R82,0.766*C00041_[cyt]+0.455*C00062_[cyt]+0.366*C00152_[cyt]+0.454*C00049_[cyt]+0.090*C00097_[cyt]+0.502*C00064_[cyt]+0.546*C00025_[cyt]+0.666*C00037_[cyt]+0.168*C00135_[cyt]+0.566*C00407_[cyt]+1.029*C00123_[cyt]+0.378*C00047_[cyt]+0.177*C00073_[cyt]+0.140*C00078_[cyt]+0.496*C00188_[cyt]+0.263*C00082_[cyt]+0.524*C00065_[cyt]+0.608*C00183_[cyt] +0.362*C00079_[cyt]+0.463*C00148_[cyt]-->9.0197*C00001_[cyt]+B1_[cyt] ,0,1000,0,0.0145070494,0.0147128499
R83,0.7749*C00458_[cyt]+0.8487*C00131_[cyt]+0.7772*C00286_[cyt]+0.8517*C00459_[cyt]-->1*B2_[cyt]+3.2525*C00013_[cyt],0,1000,0,0.000881801,0.0008943105
R84,0.8080*C00044_[cyt]+0.7300*C00002_[cyt]+0.7799*C00063_[cyt]+0.8012*C00075_[cyt]-->1*B3_[cyt]+3.1191*C00013_[cyt],0,1000,0,0.0048356831,0.0049042833
R85,0.4276*C04932_[cyt]+0.4276*E11_[cyt]-->1*B4_[cyt],0,1000,0,0.0016782665,0.0017020748
R86,0.380*C03692_MGDG_[cyt]+0.2650*C06037_DGDG_[cyt]+0.2550*C13508_SQDG_[cyt]+0.1000*C00344_PG_[cyt]-->1*B5_[cyt],0,1000,0,0.0034134234,0.003461847
R87,1.147*C00134_[cyt]+0.233*C00315_[cyt]+0.010*C00024_[cyt]+0.006*C00010_[cyt]+0.003*C00091_[cyt]+0.001*C00083_[cyt]+0.062*C00003_[cyt]+0.002*C00004_[cyt]+0.012*C00006_[cyt]+0.004*C00005_[cyt]+0.008*C00016_[cyt]+0.008*C00101_[cyt]+0.002*C04574_[cyt]+0.008*C00194_[cyt]+0.008*C00051_[cyt]+0.008*C00255_[cyt]+0.008*C00019_[cyt]+0.008*C00032_[cyt]+0.008*C15672_[cyt]+0.008*C00018_[cyt]+0.008*C00445_[cyt]+0.008*C00251_[cyt]+0.008*C15670_[cyt]+0.008*C00068_[cyt]+0.008*C00440_[cyt]+0.008*C00234_[cyt]-->B6_[cyt],0,1000,0,0.0008249107,0.000836613
R88,17.040*C00238_[cyt]+1.136*C01342_[cyt]+0.757*C00305_[cyt]+0.454*C00076_[cyt]+0.682*C14818_[cyt]+0.682*C14819_[cyt]+0.303*C00070_[cyt]+0.303*C00034_[cyt]+0.303*C06232_[cyt]+0.303*C00175_[cyt]+0.303*C00038_[cyt]+0.379*C00059_[cyt]+0.379*C01330_[cyt]+0.379*C00009_[cyt]-->B7_[cyt],0,1000,0,0.0002844519,0.0002884873
R89,0.827*C05306_[cyt]+0.134*C02094_[cyt]+0.113*C06098_[cyt]+0.098*C08592_[cyt]+0.063*C05435_[cyt]+0.010*C02477_[cyt]+0.001*C14152_[cyt]+0.001*C02483_[cyt]+0.009*C14151_[cyt]+0.067*C02059_[cyt]-->1*B8_[cyt],0,1000,0,0.0006940628,0.0007039089
R91,2*C00353_[cyt]-->C00013_[cyt]+C03427_[cyt],0,1000,0,0.0002831776,0.0002871948
R92,C03427_[cyt]-->C05413_[cyt]+C00013_[cyt],0,1000,0,0.0002831776,0.0002871948
R93,C05413_[cyt]+C00006_[cyt]-->C05414_[cyt]+C00005_[cyt]+C00080_[cyt],0,1000,0,0.0002831776,0.0002871948
R94,C05414_[cyt]+C00006_[cyt]-->C05430_[cyt]+C00005_[cyt]+C00080_[cyt],0,1000,0,0.0002831776,0.0002871948
R95,C05430_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C05431_[cyt]+2*C00001_[cyt]+C00006_[cyt],0,1000,0,0.0002831776,0.0002871948
R96,C05431_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C05432_[cyt]+2*C00001_[cyt]+C00006_[cyt],0,1000,0,0.0002831776,0.0002871948
R97,C05432_[cyt]<==>C05435_[cyt],-1000,1000,0,0.0002831776,0.0002871948
R98,C05435_[cyt]<==>C02094_[cyt],-1000,1000,0,0.0002394517,0.0002428486
R99,C02094_[cyt]+C00004_[cyt]+C00080_[cyt]+C00007_[cyt]-->C08591_[cyt]+C00003_[cyt]+C00001_[cyt],0,1000,0,7.84290916041454E-005,7.95E-05
R100,C08591_[cyt]+C00004_[cyt]+C00080_[cyt]+C00007_[cyt]-->C06098_[cyt]+C00003_[cyt]+C00001_[cyt],0,1000,0,7.84290916041454E-005,7.95E-05
R101,C08592_[cyt]+C00004_[cyt]+C00080_[cyt]+C00007_[cyt]-->C15966_[cyt]+C00003_[cyt]+C00001_[cyt],0,1000,0,0,0
R102,C02094_[cyt]+C00005_[cyt]+C00080_[cyt]+C00007_[cyt]-->C08592_[cyt]+C00006_[cyt]+C00001_[cyt]+C00080_[cyt],0,1000,0,6.80181502407632E-005,6.90E-05
R103,C01641_[cyt]+C00025_[cyt]+C00002_[cyt]-->C02987_[cyt]+C00013_[cyt]+C00020_[cyt],0,1000,0,0.0048030963,0.0048712342
R104,C02987_[cyt]+C00005_[cyt]+C00080_[cyt]-->C03741_[cyt]+C01641_[cyt]+C00006_[cyt],0,1000,0,0.0048030963,0.0048712342
